External_ID__c,Resource_Type__c,Organization_Name__c,Phone__c,Website__c,Email__c,Address__c,City__c,State__c,Zip_Code__c,Latitude__c,Longitude__c,Is_24_7__c,Serves_LGBTQIA__c,LGBTQ_Specialized__c,Trans_Inclusive__c,Non_Binary_Inclusive__c,Serves_BIPOC__c,BIPOC_Led__c,Serves_Male_Identifying__c,Serves_Undocumented__c,U_Visa_Support__c,VAWA_Support__c,No_ICE_Contact__c,Serves_Disabled__c,Wheelchair_Accessible__c,Serves_Deaf__c,ASL_Interpreter__c,Is_Free__c,Sliding_Scale__c,Services__c,Languages_Supported__c,Culturally_Specific__c,Description__c
SH056,Legal Aid,Arizona Coalition to End Sexual and DV,602-279-2900,www.acesdv.org,info@acesdv.org,2800 N Central Ave,Phoenix,AZ,85004,33.4784,-112.0740,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Advocacy,Training,Technical Assistance]","[English,Spanish,Navajo]",[Multi-cultural],"Services: [Legal Advocacy,Training,Technical Assistance]"
SH057,Shelter,Chicanos Por La Causa Phoenix,602-257-0700,www.cplc.org,info@cplc.org,1112 E Buckeye Rd,Phoenix,AZ,85034,33.4356,-112.0621,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Immigration Support,Job Training]","[Spanish,English]",[Latinx],"Services: [Emergency Shelter,Legal Services,Immigration Support,Job Training]"
SH058,Shelter,Tuba City Regional Health Care,928-283-2501,www.tcrhcc.org,info@tcrhcc.org,P.O. Box 600,Tuba City,AZ,86045,36.1349,-111.2401,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Medical Services,DV Advocacy,Mental Health,Cultural Support]","[English,Navajo]","[Navajo,Hopi]","Services: [Medical Services,DV Advocacy,Mental Health,Cultural Support]"
SH059,Legal Aid,Arkansas Coalition Against DV,501-907-5612,www.domesticpeace.com,info@domesticpeace.com,1401 W Capitol Ave,Little Rock,AR,72201,34.7465,-92.2896,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Advocacy,Training,Resource Coordination]",[English],,"Services: [Legal Advocacy,Training,Resource Coordination]"
SH060,Shelter,Women's Crisis Center Harrison,870-741-3221,www.wccharrison.org,help@wccharrison.org,P.O. Box 334,Harrison,AR,72602,36.2298,-93.1077,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Aid,Children Services]",[English],,"Services: [Emergency Shelter,Counseling,Legal Aid,Children Services]"
SH061,Shelter,Rainbow Services San Pedro,310-548-4534,www.rainbowservices.org,help@rainbowservices.org,122 W 8th St,San Pedro,CA,90731,33.7422,-118.2923,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]","[English,Spanish,Tagalog]",[Multi-cultural],"Services: [Emergency Shelter,Legal Services,Counseling,Economic Empowerment]"
SH062,Shelter,Center for the Pacific Asian Family,213-653-4042,www.nurturingchange.org,info@nurturingchange.org,543 N Fairfax Ave,Los Angeles,CA,90036,34.0750,-118.3617,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Advocacy,Language Access]","[English,Korean,Chinese,Vietnamese,Tagalog]","[Asian,Pacific Islander]","Services: [Emergency Shelter,Counseling,Legal Advocacy,Language Access]"
SH063,Legal Aid,Bet Tzedek Legal Services,323-939-0506,www.bettzedek.org,intake@bettzedek.org,3250 Wilshire Blvd,Los Angeles,CA,90010,34.0614,-118.3094,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Elder Law,Immigration,Family Law]","[English,Spanish,Russian,Farsi]","[Jewish,Multi-cultural]","Services: [Legal Aid,Elder Law,Immigration,Family Law]"
SH064,Shelter,Interval House Sacramento,916-728-5613,www.intervalhouse.org,info@intervalhouse.org,P.O. Box 161336,Sacramento,CA,95816,38.5816,-121.4944,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Transitional Housing,Legal Advocacy,Children Programs]","[English,Spanish,Russian]",,"Services: [Emergency Shelter,Transitional Housing,Legal Advocacy,Children Programs]"
SH065,Counseling,The LGBT Community Center San Diego,619-692-2077,www.thecentersd.org,info@thecentersd.org,3909 Centre St,San Diego,CA,92103,32.7532,-117.1647,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,TRUE,"[Counseling,Support Groups,Youth Programs,Senior Services]","[English,Spanish]",[LGBTQ+],"Services: [Counseling,Support Groups,Youth Programs,Senior Services]"
SH066,Shelter,Community Overcoming Relationship Abuse,760-568-9071,www.coracares.org,help@coracares.org,P.O. Box 1548,Palm Desert,CA,92261,33.7222,-116.3750,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Support]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Counseling,Economic Support]"
SH067,Legal Aid,Colorado Legal Services,303-837-1313,www.coloradolegalservices.org,intake@colegalserv.org,1905 Sherman St,Denver,CO,80203,39.7442,-104.9848,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Protection Orders,Family Law,Housing]","[English,Spanish]",,"Services: [Legal Aid,Protection Orders,Family Law,Housing]"
SH068,Shelter,Violence Free Colorado,303-831-9632,www.violencefreecolorado.org,info@vfco.org,P.O. Box 18902,Denver,CO,80218,39.7392,-104.9903,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Advocacy,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Advocacy,Training,Prevention]"
SH069,Shelter,Crossroads Safehouse Fort Collins,970-482-3502,www.crossroadssafehouse.org,help@crossroads.org,P.O. Box 993,Fort Collins,CO,80522,40.5853,-105.0844,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Aid,Children Services]","[English,Spanish]",,"Services: [Emergency Shelter,Counseling,Legal Aid,Children Services]"
SH070,Legal Aid,Connecticut Legal Services,860-344-0380,www.ctlegal.org,intake@ctlegal.org,62 Washington St,Middletown,CT,06457,41.5623,-72.6506,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Family Law,Immigration,Housing]","[English,Spanish,Portuguese]",,"Services: [Legal Aid,Family Law,Immigration,Housing]"
SH071,Shelter,Interval House Hartford,860-527-0550,www.intervalhousect.org,info@intervalhouse.org,P.O. Box 340207,Hartford,CT,06134,41.7658,-72.6734,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Transitional Housing,Legal Advocacy,Economic Empowerment]","[English,Spanish]",,"Services: [Emergency Shelter,Transitional Housing,Legal Advocacy,Economic Empowerment]"
SH072,Counseling,The Center for Family Justice Bridgeport,203-384-9559,www.centerforfamilyjustice.org,info@cfjct.org,135 Broad St,Bridgeport,CT,06604,41.1793,-73.1894,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Counseling,Legal Advocacy,Children Services,Court Accompaniment]","[English,Spanish,Portuguese]",,"Services: [Counseling,Legal Advocacy,Children Services,Court Accompaniment]"
SH073,Shelter,Delaware Coalition Against DV,302-658-2958,www.dcadv.org,info@dcadv.org,100 W 10th St,Wilmington,DE,19801,39.7459,-75.5466,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Training,Prevention]"
SH074,Legal Aid,Community Legal Aid Society Delaware,302-575-0660,www.declasi.org,intake@declasi.org,100 W 10th St,Wilmington,DE,19801,39.7459,-75.5466,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Protection Orders,Family Law,Immigration]","[English,Spanish,Haitian Creole]",,"Services: [Legal Aid,Protection Orders,Family Law,Immigration]"
SH075,Shelter,House of Ruth DC,202-667-7001,www.houseofruthdc.org,info@houseofruthdc.org,651 10th St NE,Washington,DC,20002,38.8992,-76.9959,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Transitional Housing,Legal Services,Economic Empowerment]","[English,Spanish,Amharic]","[Black,Multi-cultural]","Services: [Emergency Shelter,Transitional Housing,Legal Services,Economic Empowerment]"
SH076,Counseling,DC SAFE,202-644-3069,www.dcsafe.org,info@dcsafe.org,P.O. Box 18537,Washington,DC,20036,38.9072,-77.0369,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Hospital Advocacy,Court Accompaniment,Counseling,Safety Planning]","[English,Spanish]",,"Services: [Hospital Advocacy,Court Accompaniment,Counseling,Safety Planning]"
SH077,Shelter,Florida Coalition Against DV,850-425-2749,www.fcadv.org,info@fcadv.org,425 Office Plaza Dr,Tallahassee,FL,32301,30.4699,-84.2589,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish,Haitian Creole]",[Multi-cultural],"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH078,Shelter,The Spring of Tampa Bay,813-247-7233,www.thespring.org,help@thespring.org,P.O. Box 290637,Tampa,FL,33687,27.9506,-82.4572,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Support]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Counseling,Economic Support]"
SH079,Legal Aid,Gulfcoast Legal Services,800-230-5313,www.gulfcoastlegal.org,intake@gclegal.org,1501 E 7th Ave,Tampa,FL,33605,27.9647,-82.4518,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Immigration,Family Law,Housing]","[English,Spanish,Haitian Creole]",,"Services: [Legal Aid,Immigration,Family Law,Housing]"
SH080,Shelter,SafeSpace Miami,305-758-2546,www.safespacefl.org,info@safespace.org,17011 NE 19th Ave,North Miami Beach,FL,33162,25.9274,-80.1627,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,LGBTQ+ Services,Youth Programs,HIV Services]","[English,Spanish,Haitian Creole]",[LGBTQ+],"Services: [Emergency Shelter,LGBTQ+ Services,Youth Programs,HIV Services]"
SH081,Shelter,Georgia Coalition Against DV,404-209-0280,www.gcadv.org,info@gcadv.org,114 New St,Decatur,GA,30030,33.7748,-84.2963,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH082,Shelter,Partnership Against DV Atlanta,404-873-1766,www.padv.org,help@padv.org,P.O. Box 5119,Atlanta,GA,30307,33.7490,-84.3880,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]","[English,Spanish]","[Black,Multi-cultural]","Services: [Emergency Shelter,Legal Services,Counseling,Economic Empowerment]"
SH083,Legal Aid,Atlanta Volunteer Lawyers Foundation,404-521-0790,www.avlf.org,info@avlf.org,100 Peachtree St NW,Atlanta,GA,30303,33.7590,-84.3880,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Family Law,Protection Orders,Housing]","[English,Spanish]",,"Services: [Legal Aid,Family Law,Protection Orders,Housing]"
SH084,Shelter,Hawaii State Coalition Against DV,808-832-9316,www.hscadv.org,info@hscadv.org,716 Umi St,Honolulu,HI,96819,21.3320,-157.8671,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Cultural Programs,Prevention]","[English,Hawaiian,Tagalog,Ilocano]","[Native Hawaiian,Pacific Islander]","Services: [Emergency Shelter,Legal Aid,Cultural Programs,Prevention]"
SH085,Shelter,Parents And Children Together Honolulu,808-847-3285,www.pacthawaii.org,info@pact.org,1485 Linapuni St,Honolulu,HI,96819,21.3187,-157.8532,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Transitional Housing,Children Services,Mental Health]","[English,Hawaiian,Tagalog]",[Multi-cultural],"Services: [Emergency Shelter,Transitional Housing,Children Services,Mental Health]"
SH086,Shelter,Idaho Coalition Against Sexual and DV,208-384-0419,www.idvsa.org,info@idvsa.org,300 E Mallard Dr,Boise,ID,83706,43.5985,-116.2422,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH087,Shelter,Women's and Children's Alliance Boise,208-343-7025,www.wcaboise.org,help@wcaboise.org,720 W Washington St,Boise,ID,83702,43.6150,-116.2023,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Advocacy,Children Programs]","[English,Spanish]",,"Services: [Emergency Shelter,Counseling,Legal Advocacy,Children Programs]"
SH088,Shelter,Illinois Coalition Against DV,217-789-2830,www.ilcadv.org,info@ilcadv.org,801 S 11th St,Springfield,IL,62703,39.7817,-89.6501,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH089,Shelter,Between Friends Chicago,773-278-4566,www.betweenfriendschicago.org,info@between.org,1020 W Bryn Mawr Ave,Chicago,IL,60660,41.9836,-87.6564,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Advocacy,Counseling,Support Groups,Economic Empowerment]","[English,Spanish]",[LGBTQ+],"Services: [Legal Advocacy,Counseling,Support Groups,Economic Empowerment]"
SH090,Legal Aid,LAF Legal Assistance Foundation Chicago,312-341-1070,www.lafchicago.org,intake@laf.org,120 S LaSalle St,Chicago,IL,60603,41.8801,-87.6324,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Family Law,Immigration,Housing]","[English,Spanish,Polish]",,"Services: [Legal Aid,Family Law,Immigration,Housing]"
SH091,Shelter,Indiana Coalition Against DV,317-917-3685,www.icadvinc.org,info@icadv.org,1915 W 18th St,Indianapolis,IN,46202,39.7910,-86.1840,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH092,Shelter,Sheltering Wings Danville,765-362-3345,www.shelteringwings.org,help@shelteringwings.org,P.O. Box 92,Danville,IN,46122,39.7606,-86.5264,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Advocacy,Children Services]",[English],,"Services: [Emergency Shelter,Counseling,Legal Advocacy,Children Services]"
SH093,Shelter,Iowa Coalition Against DV,515-244-8028,www.icadv.org,info@icadv.org,515 28th St,Des Moines,IA,50312,41.6005,-93.6571,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH094,Shelter,Family Violence Center Cedar Rapids,319-363-2093,www.burhanshelter.org,help@burhan.org,P.O. Box 2137,Cedar Rapids,IA,52406,41.9779,-91.6656,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Advocacy,Children Programs]",[English],,"Services: [Emergency Shelter,Counseling,Legal Advocacy,Children Programs]"
SH095,Shelter,Kansas Coalition Against Sexual and DV,785-232-9784,www.kcsdv.org,info@kcsdv.org,634 SW Harrison St,Topeka,KS,66603,39.0473,-95.6815,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH096,Shelter,Safehome Overland Park,913-262-2868,www.safehome-ks.org,help@safehome.org,P.O. Box 14864,Overland Park,KS,66285,38.9822,-94.6708,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Counseling,Legal Services,Children Programs]","[English,Spanish]",,"Services: [Emergency Shelter,Counseling,Legal Services,Children Programs]"
SH097,Shelter,Kentucky Coalition Against DV,502-209-5382,www.kcadv.org,info@kcadv.org,111 Darby Shire Cir,Frankfort,KY,40601,38.2009,-84.8733,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]",[English],,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH098,Shelter,Center for Women and Families Louisville,502-581-7200,www.thecwf.org,help@cwf.org,P.O. Box 2048,Louisville,KY,40201,38.2527,-85.7585,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Services,Counseling,Economic Empowerment]"
SH099,Shelter,Louisiana Coalition Against DV,225-752-1296,www.lcadv.org,info@lcadv.org,P.O. Box 77308,Baton Rouge,LA,70879,30.4515,-91.1871,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,French]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH100,Shelter,YWCA Greater New Orleans,504-620-1000,www.ywcagnola.org,info@ywca.org,1452 Josephine St,New Orleans,LA,70130,29.9304,-90.0831,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]","[English,French,Spanish]","[Black,Multi-cultural]","Services: [Emergency Shelter,Legal Advocacy,Counseling,Children Services]"
SH101,Shelter,Maine Coalition to End DV,207-941-1194,www.mcedv.org,info@mcedv.org,104 Sewall St,Augusta,ME,04330,44.3106,-69.7795,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,French]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH102,Shelter,Next Step DV Project Portland,207-871-1775,www.nextstepdvproject.org,help@nextstep.org,P.O. Box 1316,Portland,ME,04104,43.6591,-70.2568,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Support Groups,Children Services]","[English,French,Spanish]",,"Services: [Emergency Shelter,Legal Advocacy,Support Groups,Children Services]"
SH103,Shelter,Maryland Network Against DV,301-429-3601,www.mnadv.org,info@mnadv.org,4601 Presidents Dr,Lanham,MD,20706,38.9697,-76.8585,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH104,Shelter,House of Ruth Maryland,410-889-7884,www.hruth.org,help@hruth.org,2201 Argonne Dr,Baltimore,MD,21218,39.3185,-76.6008,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]","[English,Spanish,Amharic]","[Black,Multi-cultural]","Services: [Emergency Shelter,Legal Services,Counseling,Economic Empowerment]"
SH105,Legal Aid,Pro Bono Resource Center Maryland,410-837-9379,www.probonomd.org,intake@probonomd.org,201 N Charles St,Baltimore,MD,21201,39.2964,-76.6167,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,TRUE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Family Law,Immigration,Protection Orders]","[English,Spanish]",,"Services: [Legal Aid,Family Law,Immigration,Protection Orders]"
SH106,Shelter,Jane Doe Inc Boston,617-248-0922,www.janedoe.org,info@janedoe.org,14 Beacon St,Boston,MA,02108,42.3581,-71.0636,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Training,Advocacy,Resource Coordination,Policy Work]","[English,Spanish]",,"Services: [Training,Advocacy,Resource Coordination,Policy Work]"
SH107,Shelter,Transition House Cambridge,617-661-7203,www.transitionhouse.org,help@transitionhouse.org,P.O. Box 530,Cambridge,MA,02140,42.3736,-71.1097,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]","[English,Spanish,Haitian Creole]",,"Services: [Emergency Shelter,Legal Advocacy,Counseling,Children Services]"
SH108,Counseling,Casa Myrna Boston,617-521-0100,www.casamyrna.org,info@casamyrna.org,P.O. Box 180002,Boston,MA,02118,42.3393,-71.0698,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Services,Counseling,Language Access]","[Spanish,English,Portuguese]","[Latinx,Multi-cultural]","Services: [Emergency Shelter,Legal Services,Counseling,Language Access]"
SH109,Shelter,Michigan Coalition to End DV,517-347-7000,www.mcedv.org,info@mcedv.org,3893 Okemos Rd,Okemos,MI,48864,42.6875,-84.4297,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Aid,Training,Prevention]","[English,Spanish,Arabic]",,"Services: [Emergency Shelter,Legal Aid,Training,Prevention]"
SH110,Shelter,YWCA of Greater Flint,810-238-7621,www.ywcaflint.org,help@ywcaflint.org,310 E 3rd St,Flint,MI,48502,43.0125,-83.6875,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Support]",[English],"[Black,Multi-cultural]","Services: [Emergency Shelter,Legal Advocacy,Counseling,Economic Support]"
SH111,Legal Aid,Legal Aid of Western Michigan,616-774-0672,www.lawestmi.org,intake@lawestmi.org,89 Ionia Ave NW,Grand Rapids,MI,49503,42.9634,-85.6681,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Legal Aid,Family Law,Protection Orders,Housing]","[English,Spanish]",,"Services: [Legal Aid,Family Law,Protection Orders,Housing]"
SH112,Shelter,Minnesota Coalition for Battered Women,651-646-6177,www.mcbw.org,info@mcbw.org,60 E Plato Blvd,St. Paul,MN,55107,44.9279,-93.0817,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE,FALSE,FALSE,0,TRUE,TRUE,FALSE,0,TRUE,FALSE,"[Training,Advocacy,Technical Assistance,Policy Work]","[English,Spanish,Somali,Hmong]",,"Services: [Training,Advocacy,Technical Assistance,Policy Work]"
