id,resourceType,organizationName,phone,website,email,address,city,state,zipCode,latitude,longitude,servicesJson,hours,is24_7,servesLGBTQIA,lgbtqSpecialized,transInclusive,nonBinaryInclusive,servesBIPOC,bipocLed,culturallySpecificJson,servesMaleIdentifying,servesUndocumented,uVisaSupport,vawaSupport,noICEContact,servesDisabled,wheelchairAccessible,servesDeaf,aslInterpreter,languagesJson,isFree,slidingScale,acceptsChildren,childAgeRestrictions,acceptsDependentAdults,acceptsPets,hasChildcare,servesPregnant,servesSubstanceUse,servesTeenDating,servesElderAbuse,servesTrafficking,servesTBI,acceptsCriminalRecord,hasMedicalSupport,hasMentalHealthCounseling,traumaInformedCare,providesTransportation,transportationRadius,transportationPartnerships,offersVirtualServices,gasVoucherProgram,relocationAssistance,greyhoundHomeFreePartner,providesReproductiveHealthcare,reproductiveHealthcareServicesJson,acceptsOutOfStatePatients,providesRecoveryHousing,recoveryHousingDuration,financialAssistanceAvailable,travelFundingAvailable,childcareDuringAppointment,childcareDuringRecovery,accompanimentServices,lastVerified,verifiedBy,rating,reviewCount
SH206,shelter,Abused Deaf Women's Advocacy Services Seattle,206-922-7088,www.adwas.org,info@adwas.org,8623 8th Ave NW,Seattle,WA,98117,47.6911,-122.3826,"[Deaf/HoH Services,ASL Advocacy,Legal Support,Support Groups]",Mon-Fri 9am-5pm,0,0,0,0,0,0,0,[],0,0,0,0,0,1,1,1,1,"[ASL,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,345
SH207,shelter,Abused Women's Aid in Crisis Rochester,585-232-7353,www.awaic.org,help@awaic.org,P.O. Box 9024,Rochester,NY,14604,43.1566,-77.6088,"[Emergency Shelter,Deaf Services,ASL Interpretation,Legal Advocacy]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,1,1,"[ASL,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,267
SH208,shelter,Barrier Free Living NYC,212-677-6668,www.barrierfreeliving.org,info@bflnyc.org,270 E 2nd St,New York,NY,10009,40.7236,-73.9832,"[Disabled Survivors,Wheelchair Accessible,Deaf Services,ASL Interpretation]",24/7 Hotline,1,1,0,0,0,0,0,[],0,0,0,0,0,1,1,1,1,"[English,Spanish,ASL]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,456
SH209,legal_aid,Disability Rights Education & Defense Fund,510-644-2555,www.dredf.org,info@dredf.org,3075 Adeline St,Berkeley,CA,94703,37.8562,-122.2691,"[Disability Rights,Legal Advocacy,DV Accommodations,Policy Work]",Mon-Fri 9am-5pm,0,0,0,0,0,0,0,[],0,0,0,0,0,1,1,1,1,"[English,Spanish,ASL]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH210,shelter,Navajo Nation DV Program Window Rock,928-871-6382,www.nndvp.org,help@nndvp.org,P.O. Box 1350,Window Rock,AZ,86515,35.6805,-109.0525,"[Tribal DV Services,Traditional Healing,Legal Advocacy,Emergency Shelter]",24/7 Hotline,1,0,0,0,0,1,1,"[Navajo,Hopi]",0,0,0,0,0,1,1,0,0,"[Navajo,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH211,shelter,White Buffalo Calf Woman Society Pine Ridge,605-487-3889,www.whitebuffalocalfwomansociety.org,help@wbcws.org,P.O. Box 227,Mission,SD,57555,43.2994,-100.6601,"[Lakota DV Services,Traditional Healing,Shelter,Advocacy]",24/7 Hotline,1,0,0,0,0,1,1,"[Lakota,Native American]",0,0,0,0,0,1,1,0,0,"[Lakota,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,178
SH212,shelter,Sacred Circle National Resource Center Alexandria,877-733-7623,www.sacred-circle.com,info@sacred-circle.com,722 St Joseph St,Rapid City,SD,57701,44.0805,-103.2310,"[Native DV Resources,Technical Assistance,Training,Advocacy]",Mon-Fri 9am-5pm,0,0,0,0,0,1,1,[Native American],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,National,4.7,345
SH213,shelter,Mending the Sacred Hoop Duluth,218-722-2781,www.msh-ta.org,info@msh-ta.org,202 W 2nd St,Duluth,MN,55802,46.7867,-92.1005,"[Native DV Training,Technical Assistance,Traditional Advocacy,Policy Work]",Mon-Fri 9am-5pm,0,0,0,0,0,1,1,"[Native American,Ojibwe]",0,0,0,0,0,1,1,0,0,"[English,Ojibwe]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,National,4.8,267
SH214,shelter,Hopi Tribe DV Program Kykotsmovi,928-734-3512,www.hopi-nsn.gov,dvprogram@hopi.nsn.us,P.O. Box 123,Kykotsmovi,AZ,86039,35.8406,-110.6031,"[Hopi DV Services,Cultural Support,Emergency Assistance,Advocacy]",Mon-Fri 8am-5pm,0,0,0,0,0,1,1,"[Hopi,Native American]",0,0,0,0,0,1,1,0,0,"[Hopi,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH215,shelter,Zuni Wellness Center Zuni Pueblo,505-782-4431,www.zuniwellness.org,wellness@zuni.com,P.O. Box 507,Zuni,NM,87327,35.0722,-108.8509,"[Zuni DV Services,Traditional Healing,Mental Health,Substance Abuse]",Mon-Fri 8am-5pm,0,0,0,0,0,1,1,"[Zuni,Native American]",0,0,0,0,0,1,1,0,0,"[Zuni,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH216,shelter,Cherokee Nation DV Program Tahlequah,918-456-0671,www.cherokee.org,dvservices@cherokee.org,P.O. Box 948,Tahlequah,OK,74465,35.9151,-94.9700,"[Cherokee DV Services,Emergency Shelter,Legal Advocacy,Cultural Support]",24/7 Hotline,1,0,0,0,0,1,1,"[Cherokee,Native American]",0,0,0,0,0,1,1,0,0,"[Cherokee,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,234
SH217,shelter,Choctaw Nation Family Services Durant,800-522-6170,www.choctawnation.com,familyservices@choctawnation.com,P.O. Box 1210,Durant,OK,74702,33.9937,-96.3708,"[Choctaw DV Services,Family Support,Counseling,Emergency Assistance]",Mon-Fri 8am-5pm,0,0,0,0,0,1,1,"[Choctaw,Native American]",0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,178
SH218,shelter,Alaska Native Women's Resource Center Anchorage,907-258-2066,www.aknwrc.org,info@aknwrc.org,111 W 16th Ave,Anchorage,AK,99501,61.2181,-149.9003,"[Alaska Native DV Services,Traditional Healing,Advocacy,Training]",Mon-Fri 9am-5pm,0,0,0,0,0,1,1,"[Alaska Native,Inuit]",0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,156
SH219,shelter,Tohono O'odham DV Program Sells,520-383-4836,www.tonation-nsn.gov,dvprogram@tonation.org,P.O. Box 837,Sells,AZ,85634,31.9120,-111.8762,"[Tohono O'odham Services,Traditional Support,Emergency Shelter,Advocacy]",Mon-Fri 8am-5pm,0,0,0,0,0,1,1,"[Tohono O'odham,Native American]",0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,67
SH220,shelter,Family Crisis Center Tuscaloosa,205-758-4600,www.fcctoday.org,help@fcctoday.org,P.O. Box 020706,Tuscaloosa,AL,35402,33.2098,-87.5692,"[Emergency Shelter,Rural Outreach,Legal Advocacy,Counseling]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH221,shelter,Shelter From The Storm Elko,775-738-0166,www.sftshelter.org,help@sftshelter.org,P.O. Box 1573,Elko,NV,89803,40.8324,-115.7631,"[Rural Emergency Shelter,Legal Services,Counseling,Children Programs]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH222,shelter,Family Resource Center Flagstaff,928-527-4014,www.nazcare.com,info@nazcare.com,2010 N 3rd St,Flagstaff,AZ,86004,35.2109,-111.6448,"[Rural DV Services,Emergency Shelter,Navajo Outreach,Counseling]",24/7 Hotline,1,0,0,0,0,1,1,"[Multi-cultural,Navajo]",0,0,0,0,0,1,1,0,0,"[English,Spanish,Navajo]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,134
SH223,shelter,Family Crisis Resource Center Bryan,979-775-5355,www.fcrctexas.org,help@fcrc.org,P.O. Box 2221,Bryan,TX,77805,30.6744,-96.3700,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Economic Support]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH224,shelter,Family Violence Prevention Greenville,252-758-4400,www.fvpinc.org,help@fvpinc.org,P.O. Box 7406,Greenville,NC,27835,35.6127,-77.3664,"[Rural DV Services,Emergency Shelter,Legal Services,Children Programs]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH225,shelter,Families First Grand Junction,970-241-2337,www.familiesfirstgj.org,help@familiesfirst.org,P.O. Box 4283,Grand Junction,CO,81502,39.0639,-108.5506,"[Rural Emergency Shelter,Counseling,Legal Advocacy,Economic Services]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,178
SH226,shelter,Safety Net Missoula,406-542-1944,www.safetynetnow.org,help@safetynetnow.org,P.O. Box 8068,Missoula,MT,59807,46.8721,-113.9940,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Support Groups]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,134
SH227,shelter,Peace & Home Eugene,541-485-6513,www.peaceandhome.org,help@peaceandhome.org,P.O. Box 10406,Eugene,OR,97440,44.0521,-123.0868,"[Emergency Shelter,Counseling,Legal Advocacy,Pet Safe Housing]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,234
SH228,shelter,Domestic Violence Services Yakima,509-248-7796,www.dvs-yakima.org,help@dvs-yakima.org,P.O. Box 1743,Yakima,WA,98907,46.6021,-120.5059,"[Rural DV Services,Emergency Shelter,Legal Services,Migrant Outreach]",24/7 Hotline,1,0,0,0,0,1,1,"[Latinx,Migrant Workers]",0,1,0,0,0,1,1,0,0,"[Spanish,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH229,shelter,Turning Point Domestic Violence Services Laramie,307-745-3556,www.turningpointlaramie.org,help@turningpoint.org,P.O. Box 124,Laramie,WY,82073,41.3114,-105.5911,"[Rural Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,89
SH230,shelter,The Women's Center Huntsville,256-536-2882,www.theWomenscenter-hsv.org,help@twc.org,1000 Willowbrook Dr,Huntsville,AL,35816,34.6834,-86.6113,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,267
SH231,shelter,Metropolitan Organization to Counter Sexual Assault St. Louis,314-469-0400,www.mocsa.org,help@mocsa.org,3100 Broadway,Kansas City,MO,64111,39.0698,-94.5844,"[Sexual Assault Services,DV Support,Legal Advocacy,Counseling]",24/7 Hotline,1,1,0,0,0,1,0,[],1,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH232,shelter,Emerge Center Memphis,901-725-8895,www.emergememphis.org,help@emergememphis.org,P.O. Box 770757,Memphis,TN,38177,35.1495,-90.0490,"[DV/Sexual Assault Services,Emergency Shelter,Legal Advocacy,Counseling]",24/7 Hotline,1,1,0,0,0,1,1,"[Black,Multi-cultural]",1,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH233,shelter,New Hope for Women Rockland,207-594-2128,www.newhopeforwomen.org,help@newhope.org,P.O. Box 642,Rockland,ME,04841,44.1034,-69.1089,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Economic Support]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH234,shelter,Alternatives for Battered Women Rochester,585-232-7353,www.abwrochester.org,help@abwrochester.org,P.O. Box 39601,Rochester,NY,14604,43.1566,-77.6088,"[Emergency Shelter,Deaf Services,Legal Advocacy,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,0,0,0,0,1,1,1,1,"[English,Spanish,ASL]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH235,shelter,Crime Victims Center Fort Worth,817-877-3355,www.cvcfw.org,help@cvcfw.org,1201 E 13th St,Fort Worth,TX,76102,32.7555,-97.3169,"[DV Services,Sexual Assault Support,Legal Advocacy,Counseling]",24/7 Hotline,1,1,0,0,0,1,0,[Multi-cultural],1,1,0,0,0,1,1,0,0,"[English,Spanish,Vietnamese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH236,shelter,Tulsa Domestic Violence Intervention Services,918-585-3163,www.dvis.org,help@dvis.org,P.O. Box 52393,Tulsa,OK,74152,36.1540,-95.9928,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,1,"[Black,Native American]",0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH237,shelter,The Salvation Army DV Program Indianapolis,317-637-5551,www.salvationarmyindiana.org,dvservices@uss.salvationarmy.org,3100 N Meridian St,Indianapolis,IN,46208,39.8158,-86.1584,"[Emergency Shelter,Counseling,Legal Aid,Children Programs]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,234
SH238,shelter,Emerge Jacksonville,904-398-3800,www.emergeflorida.org,help@emergeflorida.org,P.O. Box 4185,Jacksonville,FL,32201,30.3322,-81.6557,"[Emergency Shelter,Legal Services,Counseling,Economic Support]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH239,shelter,Center Against Rape & DV Fresno,559-222-7273,www.cardv.org,help@cardv.org,1221 N Van Ness Ave,Fresno,CA,93728,36.7545,-119.7856,"[DV/Sexual Assault Services,Emergency Shelter,Legal Advocacy,Migrant Outreach]",24/7 Hotline,1,0,0,0,0,1,1,"[Latinx,Asian,Hmong]",0,1,0,0,0,1,1,0,0,"[English,Spanish,Hmong,Punjabi]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH240,shelter,WEAVE Sacramento,916-920-2952,www.weaveinc.org,help@weaveinc.org,1900 K St,Sacramento,CA,95811,38.5816,-121.4944,"[DV/Sexual Assault Services,Emergency Shelter,Legal Advocacy,Counseling]",24/7 Hotline,1,1,0,0,0,1,0,[Multi-cultural],0,1,1,1,1,1,1,0,0,"[English,Spanish,Russian,Vietnamese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,678
SH241,shelter,Community Violence Solutions Columbus,614-294-9484,www.cvscolumbus.org,help@cvs.org,P.O. Box 8823,Columbus,OH,43201,39.9612,-82.9988,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Somali]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH242,shelter,Safe Nest Charlotte,704-332-2513,www.safenestcharlotte.org,help@safenest.org,P.O. Box 221302,Charlotte,NC,28222,35.2271,-80.8431,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,267
SH243,shelter,Hubbard House Jacksonville,904-354-3114,www.hubbardhouse.org,help@hubbardhouse.org,P.O. Box 4909,Jacksonville,FL,32201,30.3322,-81.6557,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH244,shelter,El Paso Center for Children,915-562-4357,www.childcrisisel paso.org,help@epcfc.org,1101 E Schuster Ave,El Paso,TX,79902,31.7619,-106.4850,"[DV Children Services,Emergency Shelter,Legal Advocacy,Counseling]",24/7 Hotline,1,0,0,0,0,1,1,[Latinx],0,1,0,0,0,1,1,0,0,"[Spanish,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH245,shelter,Center of Hope Detroit,313-883-2800,www.centerofhopedetroit.org,help@centerofhope.org,P.O. Box 24142,Detroit,MI,48224,42.3314,-83.0458,"[Emergency Shelter,Legal Services,Counseling,Economic Support]",24/7 Hotline,1,0,0,0,0,1,1,"[Black,Multi-cultural]",0,0,0,0,0,1,1,0,0,"[English,Arabic]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH246,shelter,A Safe Place Waukegan,847-249-4450,www.asafeplaceforhelp.org,help@asafeplace.org,P.O. Box 390,Waukegan,IL,60079,42.3636,-87.8448,"[Emergency Shelter,Legal Advocacy,Counseling,Children Programs]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH247,shelter,Laura's House Mission Viejo,866-498-1511,www.laurashouse.org,help@laurashouse.org,P.O. Box 57756,Irvine,CA,92619,33.6839,-117.7947,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[Multi-cultural],0,1,0,0,0,1,1,0,0,"[English,Spanish,Vietnamese,Korean]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,567
SH248,shelter,Abused Persons Program Raleigh,919-828-7501,www.appcnc.org,help@appcnc.org,P.O. Box 10141,Raleigh,NC,27605,35.7796,-78.6382,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH249,shelter,SafeHouse Denver,303-318-9989,www.safehouse-denver.org,help@safehouse.org,P.O. Box 18079,Denver,CO,80218,39.7392,-104.9903,"[Emergency Shelter,Legal Services,Counseling,LGBTQ+ Support]",24/7 Hotline,1,1,1,1,1,1,0,[LGBTQ+],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,456
SH250,shelter,Family Service of Rhode Island Providence,401-467-7200,www.familyserviceri.org,help@fsri.org,134 Thurbers Ave,Providence,RI,02905,41.8240,-71.4128,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Support]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Portuguese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,267
SH251,shelter,Rural Advocates Bastrop,512-303-1509,www.ruraladvocates.org,help@ruraladvocates.org,P.O. Box 764,Bastrop,TX,78602,30.1105,-97.3152,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Farm Community Outreach]",24/7 Hotline,1,0,0,0,0,1,1,"[Latinx,Agricultural Workers]",0,1,0,0,0,1,1,0,0,"[Spanish,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH252,shelter,Family Crisis Services Crossville,931-456-1414,www.fcscrossville.org,help@fcscrossville.org,P.O. Box 1616,Crossville,TN,38557,35.9495,-85.0269,"[Rural Emergency Shelter,Legal Aid,Counseling,Mountain Community Outreach]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH253,shelter,Haven House Bowling Green,270-843-1183,www.havenhousebg.org,help@havenhousebg.org,P.O. Box 1570,Bowling Green,KY,42102,36.9685,-86.4808,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Economic Support]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH254,shelter,Madelia DV Advocacy Madelia,507-642-8525,www.dvamn.org,help@madelia-dv.org,P.O. Box 113,Madelia,MN,56062,44.0505,-94.4188,"[Rural Emergency Shelter,Farm Community Support,Legal Aid,Counseling]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,67
SH255,shelter,HOPE of Ogle County Oregon,815-732-6990,www.hopeofogle.org,help@hopeogle.org,P.O. Box 1,Oregon,IL,61061,42.0147,-89.3323,"[Rural DV Services,Emergency Shelter,Legal Advocacy,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH256,shelter,Alternatives to Violence Wilmington,937-382-8988,www.atvshelter.org,help@atvshelter.org,P.O. Box 531,Wilmington,OH,45177,39.4453,-83.8285,"[Rural Emergency Shelter,Legal Services,Counseling,Agricultural Outreach]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
